RecordType,UNIQUE_ID,Transaction Type,Transaction Currency,Transaction Amount,Billing Currency,Billing Amount,Settlement Date,Settlement Amount,Settlement Currency,System Date,Account Number,Account Id,VPAN,Masked PAN,Date Transmit,Time Transmit,Date Local,Time Local,Message Class,Message Function,Transaction Source,Function Code,Transaction Code,Acquirer Financial Entity,Transaction Reference Number,ARN,Token Requestor ID,Authorization Transaction Log ID,Item Category,RRN,STAN,Description,Card Acceptor Location,MCC,Card Acceptor ID,Terminal Code,Acquirer ID,Acquirer Country,Card Data Input Capability,Cardholder Authentication Availability,Card Capture Capability,Operating Environment,Cardholder Present Indicator,Card Present Indicator,Card Data Input Mode,Cardholder Authentication Method,Cardholder authorization Entity,Pin Capture Capability,Reference,Original Transaction Id,Original Transaction Reference,Balance Before,Surplus Before,Balance After,Surplus After,Credit Debit,Application Sequence
R,146708,1,682,2159.09,682,2159.09,20250208,2159.09,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,111127,20250208,111127,2,2,0,00200,19,,,,,142625,0131,1404995530326708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148541,1,356,4440.82,682,4440.82,20250208,4440.82,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,103815,20250208,103815,2,2,0,00200,19,,,,,141208,0131,1404995530728541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145666,2,356,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,103815,20250208,103815,2,2,0,00200,19,,,,,141208,0131,1404995530735666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148541,0,,0,,0,0,,0
R,141041,1002,356,133.22,682,133.22,20250208,133.22,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,103815,20250208,103815,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995530741041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145666,0,,0,,0,0,,0
R,144125,1,356,859.99,682,859.99,20250208,859.99,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,010202,20250208,010202,2,2,0,00200,1,,,,,140583,0131,1404995530774125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149500,2,356,129.00,682,129.00,20250208,129.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,010202,20250208,010202,2,2,0,00200,1,,,,,140583,0131,1404995530779500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144125,0,,0,,0,0,,0
R,144958,1002,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,010202,20250208,010202,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995530784958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149500,0,,0,,0,0,,0
R,140833,2,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,010202,20250208,010202,2,2,0,00200,1,,,,,140583,0131,1404995530790833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144125,0,,0,,0,0,,0
R,146083,1002,356,25.80,682,25.80,20250208,25.80,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,010202,20250208,010202,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995530796083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140833,0,,0,,0,0,,0
R,148625,1,356,1690.30,682,1690.30,20250208,1690.30,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,012552,20250208,012552,2,2,0,00200,0,,,,,143791,0131,1404995531238625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148750,2,356,13.00,682,13.00,20250208,13.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,012552,20250208,012552,2,2,0,00200,0,,,,,143791,0131,1404995531248750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148625,0,,0,,0,0,,0
R,144916,1002,356,50.71,682,50.71,20250208,50.71,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,012552,20250208,012552,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995531254916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148750,0,,0,,0,0,,0
R,140125,1,682,95.35,682,95.35,20250208,95.35,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,070854,20250208,070854,2,2,0,00200,19,,,,,144166,0131,1404995531670125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149916,1,356,782.24,682,782.24,20250208,782.24,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092949,20250208,092949,2,2,0,00200,1,,,,,146125,0131,1404995531869916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145458,2,356,117.34,682,117.34,20250208,117.34,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092949,20250208,092949,2,2,0,00200,1,,,,,146125,0131,1404995531875458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149916,0,,0,,0,0,,0
R,140833,1002,356,3.00,682,3.00,20250208,3.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092949,20250208,092949,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995531880833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145458,0,,0,,0,0,,0
R,146833,2,356,3.00,682,3.00,20250208,3.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092949,20250208,092949,2,2,0,00200,1,,,,,146125,0131,1404995531886833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149916,0,,0,,0,0,,0
R,142041,1002,356,23.47,682,23.47,20250208,23.47,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092949,20250208,092949,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995531892041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146833,0,,0,,0,0,,0
R,147125,1,356,2586.97,682,2586.97,20250208,2586.97,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,125928,20250208,125928,2,2,0,00200,26,,,,,143083,0131,1404995532137125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142500,2,356,17.00,682,17.00,20250208,17.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,125928,20250208,125928,2,2,0,00200,26,,,,,143083,0131,1404995532142500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147125,0,,0,,0,0,,0
R,147791,1002,356,77.61,682,77.61,20250208,77.61,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,125928,20250208,125928,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995532147791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142500,0,,0,,0,0,,0
R,142333,1,356,2969.94,682,2969.94,20250208,2969.94,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074711,20250208,074711,2,2,0,00200,1,,,,,145416,0131,1404995532332333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149875,2,356,445.49,682,445.49,20250208,445.49,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074711,20250208,074711,2,2,0,00200,1,,,,,145416,0131,1404995532339875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142333,0,,0,,0,0,,0
R,145250,1002,356,13.00,682,13.00,20250208,13.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074711,20250208,074711,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995532345250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149875,0,,0,,0,0,,0
R,141291,2,356,13.00,682,13.00,20250208,13.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074711,20250208,074711,2,2,0,00200,1,,,,,145416,0131,1404995532351291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142333,0,,0,,0,0,,0
R,146583,1002,356,89.10,682,89.10,20250208,89.10,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074711,20250208,074711,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995532356583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141291,0,,0,,0,0,,0
R,141250,1,356,677.85,682,677.85,20250208,677.85,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,031120,20250208,031120,2,2,0,00200,19,,,,,147791,0131,1404995532411250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146666,2,356,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,031120,20250208,031120,2,2,0,00200,19,,,,,147791,0131,1404995532416666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141250,0,,0,,0,0,,0
R,141750,1002,356,20.34,682,20.34,20250208,20.34,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,031120,20250208,031120,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995532421750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146666,0,,0,,0,0,,0
R,141000,1,682,1535.15,682,1535.15,20250208,1535.15,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,062508,20250208,062508,2,2,0,00200,26,,,,,142666,0131,1404995532811000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142250,1,356,4636.01,682,4636.01,20250208,4636.01,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,041343,20250208,041343,2,2,0,00200,1,,,,,148666,0131,1404995532942250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147500,2,356,695.40,682,695.40,20250208,695.40,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,041343,20250208,041343,2,2,0,00200,1,,,,,148666,0131,1404995532947500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142250,0,,0,,0,0,,0
R,142708,1002,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,041343,20250208,041343,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995532952708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147500,0,,0,,0,0,,0
R,148375,2,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,041343,20250208,041343,2,2,0,00200,1,,,,,148666,0131,1404995532958375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142250,0,,0,,0,0,,0
R,143583,1002,356,139.08,682,139.08,20250208,139.08,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,041343,20250208,041343,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995532963583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148375,0,,0,,0,0,,0
R,147375,1,356,2793.57,682,2793.57,20250208,2793.57,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,072123,20250208,072123,2,2,0,00200,0,,,,,144458,0131,1404995533407375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144958,2,356,7.00,682,7.00,20250208,7.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,072123,20250208,072123,2,2,0,00200,0,,,,,144458,0131,1404995533414958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147375,0,,0,,0,0,,0
R,140416,1002,356,83.81,682,83.81,20250208,83.81,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,072123,20250208,072123,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995533420416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144958,0,,0,,0,0,,0
R,144208,1,356,626.00,682,626.00,20250208,626.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,063505,20250208,063505,2,2,0,00200,0,,,,,141250,0131,1404995533814208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141166,2,356,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,063505,20250208,063505,2,2,0,00200,0,,,,,141250,0131,1404995533821166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144208,0,,0,,0,0,,0
R,146458,1002,356,18.78,682,18.78,20250208,18.78,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,063505,20250208,063505,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995533826458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141166,0,,0,,0,0,,0
R,148583,1,682,4395.06,682,4395.06,20250208,4395.06,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,060754,20250208,060754,2,2,0,00200,26,,,,,145083,0131,1404995534038583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141833,1,356,2185.19,682,2185.19,20250208,2185.19,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,050116,20250208,050116,2,2,0,00200,0,,,,,147958,0131,1404995534271833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147416,2,356,17.00,682,17.00,20250208,17.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,050116,20250208,050116,2,2,0,00200,0,,,,,147958,0131,1404995534277416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141833,0,,0,,0,0,,0
R,142791,1002,356,65.56,682,65.56,20250208,65.56,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,050116,20250208,050116,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995534282791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147416,0,,0,,0,0,,0
R,141041,1,356,2185.80,682,2185.80,20250208,2185.80,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,014915,20250208,014915,2,2,0,00200,0,,,,,143666,0131,1404995534511041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148375,2,356,3.00,682,3.00,20250208,3.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,014915,20250208,014915,2,2,0,00200,0,,,,,143666,0131,1404995534518375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141041,0,,0,,0,0,,0
R,143833,1002,356,65.57,682,65.57,20250208,65.57,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,014915,20250208,014915,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995534523833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148375,0,,0,,0,0,,0
R,149875,1,356,4290.46,682,4290.46,20250208,4290.46,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,043910,20250208,043910,2,2,0,00200,0,,,,,146416,0131,1404995534749875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144958,2,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,043910,20250208,043910,2,2,0,00200,0,,,,,146416,0131,1404995534754958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149875,0,,0,,0,0,,0
R,140000,1002,356,128.71,682,128.71,20250208,128.71,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,043910,20250208,043910,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995534760000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144958,0,,0,,0,0,,0
R,140833,1,356,1292.01,682,1292.01,20250208,1292.01,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,085732,20250208,085732,2,2,0,00200,19,,,,,147500,0131,1404995534780833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146000,2,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,085732,20250208,085732,2,2,0,00200,19,,,,,147500,0131,1404995534786000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140833,0,,0,,0,0,,0
R,140916,1002,356,38.76,682,38.76,20250208,38.76,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,085732,20250208,085732,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995534790916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146000,0,,0,,0,0,,0
R,144708,1,356,4527.76,682,4527.76,20250208,4527.76,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,071217,20250208,071217,2,2,0,00200,1,,,,,147875,0131,1404995534974708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141708,2,356,679.16,682,679.16,20250208,679.16,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,071217,20250208,071217,2,2,0,00200,1,,,,,147875,0131,1404995534981708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144708,0,,0,,0,0,,0
R,147125,1002,356,3.00,682,3.00,20250208,3.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,071217,20250208,071217,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995534987125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141708,0,,0,,0,0,,0
R,143500,2,356,3.00,682,3.00,20250208,3.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,071217,20250208,071217,2,2,0,00200,1,,,,,147875,0131,1404995534993500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144708,0,,0,,0,0,,0
R,148916,1002,356,135.83,682,135.83,20250208,135.83,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,071217,20250208,071217,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995534998916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143500,0,,0,,0,0,,0
R,140250,1,356,1340.37,682,1340.37,20250208,1340.37,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,112939,20250208,112939,2,2,0,00200,1,,,,,146875,0131,1404995535190250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147166,2,356,201.05,682,201.05,20250208,201.05,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,112939,20250208,112939,2,2,0,00200,1,,,,,146875,0131,1404995535197166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140250,0,,0,,0,0,,0
R,142416,1002,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,112939,20250208,112939,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995535202416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147166,0,,0,,0,0,,0
R,140625,2,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,112939,20250208,112939,2,2,0,00200,1,,,,,146875,0131,1404995535210625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140250,0,,0,,0,0,,0
R,146333,1002,356,40.21,682,40.21,20250208,40.21,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,112939,20250208,112939,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995535216333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140625,0,,0,,0,0,,0
R,149750,1,356,2728.87,682,2728.87,20250208,2728.87,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,080910,20250208,080910,2,2,0,00200,0,,,,,145875,0131,1404995535249750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145125,2,356,7.00,682,7.00,20250208,7.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,080910,20250208,080910,2,2,0,00200,0,,,,,145875,0131,1404995535255125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149750,0,,0,,0,0,,0
R,140333,1002,356,81.87,682,81.87,20250208,81.87,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,080910,20250208,080910,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995535260333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145125,0,,0,,0,0,,0
R,140166,1,356,2425.01,682,2425.01,20250208,2425.01,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092612,20250208,092612,2,2,0,00200,1,,,,,146583,0131,1404995535490166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145416,2,356,363.75,682,363.75,20250208,363.75,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092612,20250208,092612,2,2,0,00200,1,,,,,146583,0131,1404995535495416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140166,0,,0,,0,0,,0
R,141000,1002,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092612,20250208,092612,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995535501000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145416,0,,0,,0,0,,0
R,146708,2,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092612,20250208,092612,2,2,0,00200,1,,,,,146583,0131,1404995535506708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140166,0,,0,,0,0,,0
R,141916,1002,356,72.75,682,72.75,20250208,72.75,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092612,20250208,092612,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995535511916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146708,0,,0,,0,0,,0
R,148333,1,356,1016.00,682,1016.00,20250208,1016.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,012403,20250208,012403,2,2,0,00200,19,,,,,144541,0131,1404995536518333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146375,2,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,012403,20250208,012403,2,2,0,00200,19,,,,,144541,0131,1404995536526375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148333,0,,0,,0,0,,0
R,141875,1002,356,30.48,682,30.48,20250208,30.48,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,012403,20250208,012403,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995536531875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146375,0,,0,,0,0,,0
R,148333,1,356,883.65,682,883.65,20250208,883.65,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095615,20250208,095615,2,2,0,00200,1,,,,,144666,0131,1404995536598333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143791,2,356,132.55,682,132.55,20250208,132.55,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,095615,20250208,095615,2,2,0,00200,1,,,,,144666,0131,1404995536603791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148333,0,,0,,0,0,,0
