RecordType,UNIQUE_ID,Transaction Type,Transaction Currency,Transaction Amount,Billing Currency,Billing Amount,Settlement Date,Settlement Amount,Settlement Currency,System Date,Account Number,Account Id,VPAN,Masked PAN,Date Transmit,Time Transmit,Date Local,Time Local,Message Class,Message Function,Transaction Source,Function Code,Transaction Code,Acquirer Financial Entity,Transaction Reference Number,ARN,Token Requestor ID,Authorization Transaction Log ID,Item Category,RRN,STAN,Description,Card Acceptor Location,MCC,Card Acceptor ID,Terminal Code,Acquirer ID,Acquirer Country,Card Data Input Capability,Cardholder Authentication Availability,Card Capture Capability,Operating Environment,Cardholder Present Indicator,Card Present Indicator,Card Data Input Mode,Cardholder Authentication Method,Cardholder authorization Entity,Pin Capture Capability,Reference,Original Transaction Id,Original Transaction Reference,Balance Before,Surplus Before,Balance After,Surplus After,Credit Debit,Application Sequence
R,145250,2,682,616.04,682,616.04,20250207,616.04,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,081342,20250207,081342,2,2,0,00200,1,,,,,144166,0131,1404995527285250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147666,0,,0,,0,0,,0
R,140875,1002,682,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,081342,20250207,081342,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995527290875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145250,0,,0,,0,0,,0
R,142416,1,356,1040.62,682,1040.62,20250207,1040.62,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,113902,20250207,113902,2,2,0,00200,19,,,,,148750,0131,1404995527302416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147833,2,356,3.00,682,3.00,20250207,3.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,113902,20250207,113902,2,2,0,00200,19,,,,,148750,0131,1404995527307833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142416,0,,0,,0,0,,0
R,143166,1002,356,31.22,682,31.22,20250207,31.22,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,113902,20250207,113902,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995527313166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147833,0,,0,,0,0,,0
R,142791,1,682,891.19,682,891.19,20250207,891.19,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,091743,20250207,091743,2,2,0,00200,19,,,,,143750,0131,1404995527982791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147375,1,356,2077.08,682,2077.08,20250207,2077.08,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,084045,20250207,084045,2,2,0,00200,1,,,,,142083,0131,1404995528177375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144291,2,356,311.56,682,311.56,20250207,311.56,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,084045,20250207,084045,2,2,0,00200,1,,,,,142083,0131,1404995528184291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147375,0,,0,,0,0,,0
R,149583,1002,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,084045,20250207,084045,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995528189583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144291,0,,0,,0,0,,0
R,145625,2,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,084045,20250207,084045,2,2,0,00200,1,,,,,142083,0131,1404995528195625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147375,0,,0,,0,0,,0
R,141083,1002,356,62.31,682,62.31,20250207,62.31,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,084045,20250207,084045,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995528201083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145625,0,,0,,0,0,,0
R,147708,1,682,3501.00,682,3501.00,20250207,3501.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,123342,20250207,123342,2,2,0,00200,1,,,,,143583,0131,1404995528417708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144541,2,682,525.15,682,525.15,20250207,525.15,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,123342,20250207,123342,2,2,0,00200,1,,,,,143583,0131,1404995528424541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147708,0,,0,,0,0,,0
R,149833,1002,682,9.00,682,9.00,20250207,9.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,123342,20250207,123342,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995528429833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144541,0,,0,,0,0,,0
R,148208,1,682,4130.82,682,4130.82,20250207,4130.82,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,104013,20250207,104013,2,2,0,00200,26,,,,,144458,0131,1404995528858208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147041,1,682,2030.70,682,2030.70,20250207,2030.70,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,122958,20250207,122958,2,2,0,00200,0,,,,,143125,0131,1404995528897041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141791,1,682,249.21,682,249.21,20250207,249.21,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,025137,20250207,025137,2,2,0,00200,26,,,,,146041,0131,1404995529381791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145500,1,356,4658.32,682,4658.32,20250207,4658.32,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,083820,20250207,083820,2,2,0,00200,1,,,,,141750,0131,1404995529395500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141166,2,356,698.75,682,698.75,20250207,698.75,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,083820,20250207,083820,2,2,0,00200,1,,,,,141750,0131,1404995529401166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145500,0,,0,,0,0,,0
R,146625,1002,356,5.00,682,5.00,20250207,5.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,083820,20250207,083820,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995529406625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141166,0,,0,,0,0,,0
R,142625,2,356,5.00,682,5.00,20250207,5.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,083820,20250207,083820,2,2,0,00200,1,,,,,141750,0131,1404995529412625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145500,0,,0,,0,0,,0
R,148000,1002,356,139.75,682,139.75,20250207,139.75,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,083820,20250207,083820,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995529418000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142625,0,,0,,0,0,,0
R,147000,1,356,4099.70,682,4099.70,20250207,4099.70,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,125651,20250207,125651,2,2,0,00200,0,,,,,146416,0131,1404995529867000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144166,2,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,125651,20250207,125651,2,2,0,00200,0,,,,,146416,0131,1404995529874166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147000,0,,0,,0,0,,0
R,149666,1002,356,122.99,682,122.99,20250207,122.99,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,125651,20250207,125651,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995529879666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144166,0,,0,,0,0,,0
R,148541,1,356,274.54,682,274.54,20250207,274.54,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,123859,20250207,123859,2,2,0,00200,19,,,,,148666,0131,1404995530078541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145708,2,356,3.00,682,3.00,20250207,3.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,123859,20250207,123859,2,2,0,00200,19,,,,,148666,0131,1404995530085708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148541,0,,0,,0,0,,0
R,141000,1002,356,8.24,682,8.24,20250207,8.24,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,123859,20250207,123859,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995530091000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145708,0,,0,,0,0,,0
R,145291,1,356,1936.96,682,1936.96,20250207,1936.96,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032447,20250207,032447,2,2,0,00200,1,,,,,149583,0131,1404995530285291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143833,2,356,290.54,682,290.54,20250207,290.54,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032447,20250207,032447,2,2,0,00200,1,,,,,149583,0131,1404995530293833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145291,0,,0,,0,0,,0
R,141916,1002,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032447,20250207,032447,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995530301916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143833,0,,0,,0,0,,0
R,148750,2,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032447,20250207,032447,2,2,0,00200,1,,,,,149583,0131,1404995530308750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145291,0,,0,,0,0,,0
R,144291,1002,356,58.11,682,58.11,20250207,58.11,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,032447,20250207,032447,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995530314291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148750,0,,0,,0,0,,0
R,142500,1,356,3707.85,682,3707.85,20250207,3707.85,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,034728,20250207,034728,2,2,0,00200,19,,,,,148875,0131,1404995530752500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147833,2,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,034728,20250207,034728,2,2,0,00200,19,,,,,148875,0131,1404995530757833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142500,0,,0,,0,0,,0
R,143166,1002,356,111.24,682,111.24,20250207,111.24,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,034728,20250207,034728,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995530763166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147833,0,,0,,0,0,,0
R,148416,1,356,1404.01,682,1404.01,20250207,1404.01,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,100718,20250207,100718,2,2,0,00200,19,,,,,144541,0131,1404995532368416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143875,2,356,11.00,682,11.00,20250207,11.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,100718,20250207,100718,2,2,0,00200,19,,,,,144541,0131,1404995532373875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148416,0,,0,,0,0,,0
R,149000,1002,356,42.12,682,42.12,20250207,42.12,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,100718,20250207,100718,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995532379000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143875,0,,0,,0,0,,0
R,149958,1,356,4467.57,682,4467.57,20250207,4467.57,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,105443,20250207,105443,2,2,0,00200,19,,,,,146458,0131,1404995532389958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145208,2,356,1.00,682,1.00,20250207,1.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,105443,20250207,105443,2,2,0,00200,19,,,,,146458,0131,1404995532395208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149958,0,,0,,0,0,,0
R,140375,1002,356,134.03,682,134.03,20250207,134.03,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,105443,20250207,105443,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995532400375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145208,0,,0,,0,0,,0
R,141666,1,356,606.02,682,606.02,20250207,606.02,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,094323,20250207,094323,2,2,0,00200,1,,,,,149250,0131,1404995532601666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148625,2,356,90.90,682,90.90,20250207,90.90,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,094323,20250207,094323,2,2,0,00200,1,,,,,149250,0131,1404995532608625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141666,0,,0,,0,0,,0
R,144041,1002,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,094323,20250207,094323,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995532614041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148625,0,,0,,0,0,,0
R,149916,2,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,094323,20250207,094323,2,2,0,00200,1,,,,,149250,0131,1404995532619916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141666,0,,0,,0,0,,0
R,145125,1002,356,18.18,682,18.18,20250207,18.18,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,094323,20250207,094323,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995532625125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149916,0,,0,,0,0,,0
R,144000,1,682,464.26,682,464.26,20250207,464.26,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,070641,20250207,070641,2,2,0,00200,26,,,,,140125,0131,1404995532824000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145750,1,356,4257.37,682,4257.37,20250207,4257.37,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,040233,20250207,040233,2,2,0,00200,0,,,,,142375,0131,1404995532845750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141041,2,356,3.00,682,3.00,20250207,3.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,040233,20250207,040233,2,2,0,00200,0,,,,,142375,0131,1404995532851041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145750,0,,0,,0,0,,0
R,146208,1002,356,127.72,682,127.72,20250207,127.72,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,040233,20250207,040233,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995532856208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141041,0,,0,,0,0,,0
R,147250,1,356,1940.44,682,1940.44,20250207,1940.44,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,041035,20250207,041035,2,2,0,00200,19,,,,,143791,0131,1404995532867250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142708,2,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,041035,20250207,041035,2,2,0,00200,19,,,,,143791,0131,1404995532872708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147250,0,,0,,0,0,,0
R,147875,1002,356,58.21,682,58.21,20250207,58.21,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,041035,20250207,041035,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995532877875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142708,0,,0,,0,0,,0
R,148750,1,682,2186.75,682,2186.75,20250207,2186.75,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,080834,20250207,080834,2,2,0,00200,26,,,,,145291,0131,1404995532888750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149416,1,356,2479.56,682,2479.56,20250207,2479.56,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,082223,20250207,082223,2,2,0,00200,26,,,,,145916,0131,1404995532899416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144708,2,356,17.00,682,17.00,20250207,17.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,082223,20250207,082223,2,2,0,00200,26,,,,,145916,0131,1404995532904708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149416,0,,0,,0,0,,0
R,140041,1002,356,74.39,682,74.39,20250207,74.39,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,082223,20250207,082223,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995532910041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144708,0,,0,,0,0,,0
R,140791,1,682,3505.86,682,3505.86,20250207,3505.86,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,061330,20250207,061330,2,2,0,00200,1,,,,,147291,0131,1404995532920791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146041,2,682,525.88,682,525.88,20250207,525.88,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,061330,20250207,061330,2,2,0,00200,1,,,,,147291,0131,1404995532926041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140791,0,,0,,0,0,,0
R,141333,1002,682,11.00,682,11.00,20250207,11.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,061330,20250207,061330,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995532931333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146041,0,,0,,0,0,,0
R,141208,1,356,3601.60,682,3601.60,20250207,3601.60,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,033607,20250207,033607,2,2,0,00200,0,,,,,148250,0131,1404995533611208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148458,2,356,11.00,682,11.00,20250207,11.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,033607,20250207,033607,2,2,0,00200,0,,,,,148250,0131,1404995533618458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141208,0,,0,,0,0,,0
R,143625,1002,356,108.05,682,108.05,20250207,108.05,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,033607,20250207,033607,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995533623625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148458,0,,0,,0,0,,0
R,144291,1,682,4355.51,682,4355.51,20250207,4355.51,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,064610,20250207,064610,2,2,0,00200,26,,,,,144291,0131,1404995534014291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144250,1,356,44.00,682,44.00,20250207,44.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,040204,20250207,040204,2,2,0,00200,1,,,,,140583,0131,1404995534294250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149666,2,356,6.60,682,6.60,20250207,6.60,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,040204,20250207,040204,2,2,0,00200,1,,,,,140583,0131,1404995534299666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144250,0,,0,,0,0,,0
R,145000,1002,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,040204,20250207,040204,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995534305000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149666,0,,0,,0,0,,0
R,140750,2,356,15.00,682,15.00,20250207,15.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,040204,20250207,040204,2,2,0,00200,1,,,,,140583,0131,1404995534310750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144250,0,,0,,0,0,,0
R,146041,1002,356,1.32,682,1.32,20250207,1.32,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,040204,20250207,040204,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995534316041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140750,0,,0,,0,0,,0
R,146208,1,356,412.29,682,412.29,20250207,412.29,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,122421,20250207,122421,2,2,0,00200,19,,,,,141750,0131,1404995534716208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142958,2,356,13.00,682,13.00,20250207,13.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,122421,20250207,122421,2,2,0,00200,19,,,,,141750,0131,1404995534722958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146208,0,,0,,0,0,,0
R,148083,1002,356,12.37,682,12.37,20250207,12.37,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,122421,20250207,122421,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995534728083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142958,0,,0,,0,0,,0
R,147791,1,682,2470.59,682,2470.59,20250207,2470.59,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,112825,20250207,112825,2,2,0,00200,1,,,,,144166,0131,1404995535227791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143208,2,682,370.59,682,370.59,20250207,370.59,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,112825,20250207,112825,2,2,0,00200,1,,,,,144166,0131,1404995535233208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147791,0,,0,,0,0,,0
R,148375,1002,682,5.00,682,5.00,20250207,5.00,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,112825,20250207,112825,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995535238375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143208,0,,0,,0,0,,0
R,145833,1,356,450.89,682,450.89,20250207,450.89,682,20250207,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250207,105915,20250207,105915,2,2,0,00200,1,,,,,147791,0131,1404995535455833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
