RecordType,UNIQUE_ID,Transaction Type,Transaction Currency,Transaction Amount,Billing Currency,Billing Amount,Settlement Date,Settlement Amount,Settlement Currency,System Date,Account Number,Account Id,VPAN,Masked PAN,Date Transmit,Time Transmit,Date Local,Time Local,Message Class,Message Function,Transaction Source,Function Code,Transaction Code,Acquirer Financial Entity,Transaction Reference Number,ARN,Token Requestor ID,Authorization Transaction Log ID,Item Category,RRN,STAN,Description,Card Acceptor Location,MCC,Card Acceptor ID,Terminal Code,Acquirer ID,Acquirer Country,Card Data Input Capability,Cardholder Authentication Availability,Card Capture Capability,Operating Environment,Cardholder Present Indicator,Card Present Indicator,Card Data Input Mode,Cardholder Authentication Method,Cardholder authorization Entity,Pin Capture Capability,Reference,Original Transaction Id,Original Transaction Reference,Balance Before,Surplus Before,Balance After,Surplus After,Credit Debit,Application Sequence
R,141791,1,356,2758.82,682,2758.82,20250209,2758.82,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,021917,20250209,021917,2,2,0,00200,0,,,,,140000,0131,1404995518681791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149041,2,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,021917,20250209,021917,2,2,0,00200,0,,,,,140000,0131,1404995518689041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141791,0,,0,,0,0,,0
R,144625,1002,356,82.76,682,82.76,20250209,82.76,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,021917,20250209,021917,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995518694625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149041,0,,0,,0,0,,0
R,146458,1,682,647.66,682,647.66,20250209,647.66,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,062051,20250209,062051,2,2,0,00200,26,,,,,142666,0131,1404995518706458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146333,1,682,4436.45,682,4436.45,20250209,4436.45,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,064411,20250209,064411,2,2,0,00200,0,,,,,144833,0131,1404995519346333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144208,1,682,1313.65,682,1313.65,20250209,1313.65,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,114445,20250209,114445,2,2,0,00200,26,,,,,140583,0131,1404995519664208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140416,1,682,4118.74,682,4118.74,20250209,4118.74,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,113605,20250209,113605,2,2,0,00200,19,,,,,140708,0131,1404995520330416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147625,1,682,3497.04,682,3497.04,20250209,3497.04,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,090339,20250209,090339,2,2,0,00200,0,,,,,143958,0131,1404995520367625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144000,1,682,2531.69,682,2531.69,20250209,2531.69,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,125713,20250209,125713,2,2,0,00200,1,,,,,147833,0131,1404995521194000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141250,2,682,379.75,682,379.75,20250209,379.75,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,125713,20250209,125713,2,2,0,00200,1,,,,,147833,0131,1404995521201250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144000,0,,0,,0,0,,0
R,146666,1002,682,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,125713,20250209,125713,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995521206666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141250,0,,0,,0,0,,0
R,148250,1,356,3205.60,682,3205.60,20250209,3205.60,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,124738,20250209,124738,2,2,0,00200,26,,,,,144666,0131,1404995521218250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143541,2,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,124738,20250209,124738,2,2,0,00200,26,,,,,144666,0131,1404995521223541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148250,0,,0,,0,0,,0
R,148666,1002,356,96.17,682,96.17,20250209,96.17,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,124738,20250209,124738,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995521228666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143541,0,,0,,0,0,,0
R,140416,1,356,3593.64,682,3593.64,20250209,3593.64,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,030445,20250209,030445,2,2,0,00200,1,,,,,146208,0131,1404995521430416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147875,2,356,539.05,682,539.05,20250209,539.05,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,030445,20250209,030445,2,2,0,00200,1,,,,,146208,0131,1404995521437875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140416,0,,0,,0,0,,0
R,143458,1002,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,030445,20250209,030445,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995521443458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147875,0,,0,,0,0,,0
R,149583,2,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,030445,20250209,030445,2,2,0,00200,1,,,,,146208,0131,1404995521449583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140416,0,,0,,0,0,,0
R,144958,1002,356,107.81,682,107.81,20250209,107.81,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,030445,20250209,030445,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995521454958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149583,0,,0,,0,0,,0
R,141041,1,682,159.91,682,159.91,20250209,159.91,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,085910,20250209,085910,2,2,0,00200,19,,,,,147625,0131,1404995521861041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146666,1,356,3484.18,682,3484.18,20250209,3484.18,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093054,20250209,093054,2,2,0,00200,0,,,,,140333,0131,1404995522056666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143958,2,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093054,20250209,093054,2,2,0,00200,0,,,,,140333,0131,1404995522063958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146666,0,,0,,0,0,,0
R,149375,1002,356,104.53,682,104.53,20250209,104.53,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093054,20250209,093054,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995522069375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143958,0,,0,,0,0,,0
R,146500,1,682,4949.41,682,4949.41,20250209,4949.41,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,113946,20250209,113946,2,2,0,00200,0,,,,,143000,0131,1404995522536500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141583,1,682,2311.56,682,2311.56,20250209,2311.56,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,090943,20250209,090943,2,2,0,00200,26,,,,,144375,0131,1404995522731583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140375,1,682,978.28,682,978.28,20250209,978.28,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,023945,20250209,023945,2,2,0,00200,0,,,,,142208,0131,1404995523360375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148958,1,356,2404.02,682,2404.02,20250209,2404.02,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,110344,20250209,110344,2,2,0,00200,0,,,,,149375,0131,1404995523818958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147208,2,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,110344,20250209,110344,2,2,0,00200,0,,,,,149375,0131,1404995523827208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148958,0,,0,,0,0,,0
R,143083,1002,356,72.12,682,72.12,20250209,72.12,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,110344,20250209,110344,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995523833083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147208,0,,0,,0,0,,0
R,146916,1,682,4425.35,682,4425.35,20250209,4425.35,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,124716,20250209,124716,2,2,0,00200,19,,,,,143291,0131,1404995523856916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147833,1,356,2998.65,682,2998.65,20250209,2998.65,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,050526,20250209,050526,2,2,0,00200,1,,,,,144250,0131,1404995523867833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143458,2,356,449.80,682,449.80,20250209,449.80,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,050526,20250209,050526,2,2,0,00200,1,,,,,144250,0131,1404995523873458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147833,0,,0,,0,0,,0
R,148916,1002,356,1.00,682,1.00,20250209,1.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,050526,20250209,050526,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995523878916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143458,0,,0,,0,0,,0
R,145208,2,356,1.00,682,1.00,20250209,1.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,050526,20250209,050526,2,2,0,00200,1,,,,,144250,0131,1404995523885208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147833,0,,0,,0,0,,0
R,140458,1002,356,89.96,682,89.96,20250209,89.96,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,050526,20250209,050526,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995523890458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145208,0,,0,,0,0,,0
R,142791,1,682,4687.42,682,4687.42,20250209,4687.42,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,043749,20250209,043749,2,2,0,00200,26,,,,,149041,0131,1404995524342791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147916,1,682,3198.72,682,3198.72,20250209,3198.72,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,010525,20250209,010525,2,2,0,00200,19,,,,,144125,0131,1404995525187916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142833,1,682,81.20,682,81.20,20250209,81.20,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,125255,20250209,125255,2,2,0,00200,26,,,,,147208,0131,1404995525702833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149083,1,682,2395.44,682,2395.44,20250209,2395.44,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,010522,20250209,010522,2,2,0,00200,19,,,,,143458,0131,1404995525909083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144583,1,682,4595.49,682,4595.49,20250209,4595.49,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,121442,20250209,121442,2,2,0,00200,0,,,,,148291,0131,1404995526374583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147041,1,356,2527.55,682,2527.55,20250209,2527.55,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,060459,20250209,060459,2,2,0,00200,1,,,,,143875,0131,1404995526587041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144041,2,356,379.13,682,379.13,20250209,379.13,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,060459,20250209,060459,2,2,0,00200,1,,,,,143875,0131,1404995526594041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147041,0,,0,,0,0,,0
R,149500,1002,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,060459,20250209,060459,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995526599500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144041,0,,0,,0,0,,0
R,146083,2,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,060459,20250209,060459,2,2,0,00200,1,,,,,143875,0131,1404995526606083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147041,0,,0,,0,0,,0
R,141416,1002,356,75.83,682,75.83,20250209,75.83,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,060459,20250209,060459,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995526611416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146083,0,,0,,0,0,,0
R,147208,1,682,1080.26,682,1080.26,20250209,1080.26,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,112601,20250209,112601,2,2,0,00200,26,,,,,143416,0131,1404995526857208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146125,1,356,142.77,682,142.77,20250209,142.77,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,061440,20250209,061440,2,2,0,00200,1,,,,,140583,0131,1404995527506125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143666,2,356,21.42,682,21.42,20250209,21.42,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,061440,20250209,061440,2,2,0,00200,1,,,,,140583,0131,1404995527513666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146125,0,,0,,0,0,,0
R,149041,1002,356,5.00,682,5.00,20250209,5.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,061440,20250209,061440,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995527519041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143666,0,,0,,0,0,,0
R,145000,2,356,5.00,682,5.00,20250209,5.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,061440,20250209,061440,2,2,0,00200,1,,,,,140583,0131,1404995527525000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146125,0,,0,,0,0,,0
R,140291,1002,356,4.28,682,4.28,20250209,4.28,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,061440,20250209,061440,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995527530291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145000,0,,0,,0,0,,0
R,149458,1,682,4748.57,682,4748.57,20250209,4748.57,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,055838,20250209,055838,2,2,0,00200,0,,,,,148291,0131,1404995527749458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144083,1,682,554.90,682,554.90,20250209,554.90,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,095550,20250209,095550,2,2,0,00200,1,,,,,149875,0131,1404995527764083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149958,2,682,83.23,682,83.23,20250209,83.23,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,095550,20250209,095550,2,2,0,00200,1,,,,,149875,0131,1404995527769958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144083,0,,0,,0,0,,0
R,145833,1002,682,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,095550,20250209,095550,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995527775833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149958,0,,0,,0,0,,0
R,142166,1,682,537.52,682,537.52,20250209,537.52,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,054102,20250209,054102,2,2,0,00200,19,,,,,148583,0131,1404995528452166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142000,1,356,882.86,682,882.86,20250209,882.86,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,105237,20250209,105237,2,2,0,00200,19,,,,,148166,0131,1404995528872000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147583,2,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,105237,20250209,105237,2,2,0,00200,19,,,,,148166,0131,1404995528877583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142000,0,,0,,0,0,,0
R,143125,1002,356,26.49,682,26.49,20250209,26.49,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,105237,20250209,105237,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995528883125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147583,0,,0,,0,0,,0
R,149125,1,682,370.21,682,370.21,20250209,370.21,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,063232,20250209,063232,2,2,0,00200,26,,,,,145458,0131,1404995529429125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143541,1,356,2918.73,682,2918.73,20250209,2918.73,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,023617,20250209,023617,2,2,0,00200,1,,,,,147375,0131,1404995529623541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140500,2,356,437.81,682,437.81,20250209,437.81,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,023617,20250209,023617,2,2,0,00200,1,,,,,147375,0131,1404995529630500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143541,0,,0,,0,0,,0
R,145708,1002,356,3.00,682,3.00,20250209,3.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,023617,20250209,023617,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995529635708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140500,0,,0,,0,0,,0
R,141708,2,356,3.00,682,3.00,20250209,3.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,023617,20250209,023617,2,2,0,00200,1,,,,,147375,0131,1404995529641708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143541,0,,0,,0,0,,0
R,147000,1002,356,87.56,682,87.56,20250209,87.56,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,023617,20250209,023617,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995529647000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141708,0,,0,,0,0,,0
R,141333,1,682,3334.25,682,3334.25,20250209,3334.25,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,012535,20250209,012535,2,2,0,00200,19,,,,,147666,0131,1404995529891333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142250,1,682,4551.96,682,4551.96,20250209,4551.96,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,112840,20250209,112840,2,2,0,00200,26,,,,,144291,0131,1404995530522250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147666,1,356,4467.19,682,4467.19,20250209,4467.19,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,113152,20250209,113152,2,2,0,00200,19,,,,,144083,0131,1404995530807666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143166,2,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,113152,20250209,113152,2,2,0,00200,19,,,,,144083,0131,1404995530813166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147666,0,,0,,0,0,,0
R,148416,1002,356,134.02,682,134.02,20250209,134.02,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,113152,20250209,113152,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995530818416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143166,0,,0,,0,0,,0
R,144875,1,682,3802.92,682,3802.92,20250209,3802.92,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,024129,20250209,024129,2,2,0,00200,0,,,,,145833,0131,1404995531054875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141500,1,356,1625.71,682,1625.71,20250209,1625.71,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,081653,20250209,081653,2,2,0,00200,19,,,,,143208,0131,1404995531451500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149041,2,356,1.00,682,1.00,20250209,1.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,081653,20250209,081653,2,2,0,00200,19,,,,,143208,0131,1404995531459041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141500,0,,0,,0,0,,0
R,144375,1002,356,48.77,682,48.77,20250209,48.77,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,081653,20250209,081653,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995531464375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149041,0,,0,,0,0,,0
R,145916,1,356,81.19,682,81.19,20250209,81.19,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,114454,20250209,114454,2,2,0,00200,0,,,,,142166,0131,1404995531475916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141208,2,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,114454,20250209,114454,2,2,0,00200,0,,,,,142166,0131,1404995531481208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145916,0,,0,,0,0,,0
R,146541,1002,356,2.44,682,2.44,20250209,2.44,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,114454,20250209,114454,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995531486541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141208,0,,0,,0,0,,0
